"CONTACT_ID";"AGE";"FAMILYSIZE";"YEAREXPERIENCE";"ANNUALINCOME";"EDUCATIONLEVEL_ID";"NETPRICE_PRO11_AMT";"NETPRICE_PRO12_AMT";"NETPRICE_PRO13_AMT";"NETPRICE_PRO14_AMT";"NETPRICE_PRO15_AMT";"NETPRICE_PRO16_AMT";"NETPRICE_PRO17_AMT";"name"
4760;26;2;2;85;1;0;0;0;25;0;0;0;"Enfield"
4761;52;4;28;43;2;0;0;0;11;0;0;0;"Harrow"
4762;40;2;15;149;1;319;0;0;39;1;1;0;"Hackney"
4763;31;2;7;25;2;0;1;1;10;1;1;0;"Hillingdon"
4764;50;4;25;19;2;103;0;0;4;1;1;0;"Harrow"
4765;27;1;3;18;3;0;0;0;4;0;0;0;"Richmond upon Thames"
4766;64;4;39;13;2;0;0;0;6;0;1;0;"Harrow"
4767;34;1;10;41;2;0;0;0;24;0;0;0;"Lewisham"
4768;30;1;6;139;1;0;0;0;43;0;1;0;"Enfield"
4769;39;3;15;62;1;131;0;1;23,3;1;1;0;"Newham"
4770;34;3;10;51;1;130;0;0;20;0;0;0;"Harrow"
4771;40;3;15;71;1;272;0;0;30;0;1;0;"Barking and Dagenham"
4772;33;1;8;145;3;0;0;0;27;0;1;1;"Bexley"
4773;38;4;12;45;2;138;0;0;12;0;1;0;"Kingston upon Thames"
4774;42;4;17;53;3;0;0;0;19;0;1;0;"Bexley"
4775;37;1;13;64;3;0;0;0;15;0;1;0;"Camden"
4776;33;4;8;39;1;0;0;0;8;0;1;0;"Hackney"
4777;60;3;34;38;3;0;1;0;22;0;0;0;"Barking and Dagenham"
4778;28;3;4;85;1;0;0;0;25;0;1;0;"Newham"
4779;45;3;20;61;2;0;0;0;27;1;0;0;"Kensington and Chelsea"
4780;56;1;32;23;3;127;0;0;12;1;1;0;"Islington"
4781;53;1;27;122;1;330;0;0;24;0;0;0;"Kensington and Chelsea"
4782;37;4;12;72;3;0;0;0;7;0;0;0;"Bexley"
4783;47;1;21;123;1;0;0;0;73;0;0;0;"Lewisham"
4784;58;1;32;40;1;0;1;1;16;1;1;0;"Croydon"
4785;52;4;26;62;2;0;0;0;28;0;1;0;"Waltham Forest"
4786;46;2;22;113;1;0;0;0;33;1;0;0;"Hounslow"
4787;52;4;27;81;2;0;0;0;38;0;0;0;"Croydon"
4788;24;4;0;59;1;0;0;0;16;0;0;0;"Kingston upon Thames"
4789;57;2;31;25;2;103;0;0;7;0;0;0;"Lewisham"
4790;66;4;41;25;2;0;0;0;6;1;1;0;"Hillingdon"
4791;30;4;5;14;3;0;0;0;5;0;1;0;"Kensington and Chelsea"
4792;48;1;23;19;1;0;0;0;1;0;1;0;"Enfield"
4793;63;1;37;61;3;0;0;0;25;0;0;0;"Harrow"
4794;48;1;23;21;1;0;0;0;1;0;0;0;"Tower Hamlets"
4795;34;1;10;44;1;0;0;0;13,3;0;1;0;"Redbridge"
4796;60;3;35;42;1;0;0;0;15;1;0;0;"Bexley"
4797;55;1;25;52;3;207;1;0;14;0;0;0;"Islington"
4799;29;1;5;34;3;0;0;0;4;0;0;0;"Bexley"
4800;61;2;35;83;3;245;0;0;17;0;1;0;"Havering"
4801;50;4;25;24;2;137;0;0;4;0;1;0;"Tower Hamlets"
4802;37;2;13;71;2;0;0;0;17;1;1;0;"Merton"
4803;64;2;40;181;2;0;0;1;23;1;1;1;"Merton"
4804;43;4;19;75;3;102;0;0;2;0;1;0;"Brent"
4805;39;2;14;153;1;0;0;0;30;0;0;0;"Redbridge"
4806;23;2;0;75;2;0;0;0;18;1;1;0;"Harrow"
4807;34;4;10;19;2;0;0;0;4;0;0;0;"Merton"
4808;29;4;2;31;2;0;0;0;15;1;0;0;"Kingston upon Thames"
4809;33;3;8;178;1;0;1;1;85;0;1;1;"Harrow"
4810;60;2;35;65;1;220;0;0;15;1;0;0;"Redbridge"
4811;49;1;25;8;1;97;0;0;3;0;0;0;"Kingston upon Thames"
4812;54;2;28;92;1;0;0;0;11;0;1;0;"Waltham Forest"
4813;59;4;34;145;1;198;0;0;18;0;1;1;"Hammersmith and Fulham"
4814;42;1;17;85;3;272;0;0;37;0;0;0;"Brent"
4815;62;1;38;149;1;0;0;0;47;0;1;0;"Camden"
4816;63;4;38;9;2;100;0;0;6;1;1;0;"Lewisham"
4817;57;2;31;164;3;422;0;1;38;1;1;1;"Newham"
4818;61;3;36;40;2;100;1;0;5;0;0;0;"Hillingdon"
4819;35;1;10;54;3;0;0;0;25;1;0;0;"Islington"
4820;26;2;0;164;3;301;0;0;40;0;1;1;"Harrow"
4821;33;1;8;140;1;0;0;0;46;0;1;0;"Lewisham"
4822;31;1;7;18;3;0;0;0;4;0;0;0;"Brent"
4823;51;4;27;12;1;0;1;0;10;0;1;0;"Islington"
4824;55;2;29;140;1;0;0;0;27;0;1;0;"Bexley"
4825;38;2;12;24;3;0;0;0;8;1;1;0;"Bexley"
4826;38;2;12;60;1;0;0;0;18;0;1;0;"Lewisham"
4827;53;2;27;50;3;0;0;0;8;0;1;0;"Kingston upon Thames"
4828;62;1;38;44;2;0;0;0;19;1;0;0;"Islington"
4829;35;4;9;51;2;110;0;0;22;0;1;0;"Waltham Forest"
4830;46;2;21;34;1;116;0;0;13;0;0;0;"Enfield"
4831;60;2;35;33;2;0;0;0;5;0;1;0;"Waltham Forest"
4832;63;2;38;63;1;0;0;0;15;0;1;0;"Sutton"
4834;33;2;7;104;3;0;0;0;36;1;0;1;"Newham"
4835;43;3;19;75;3;0;0;0;3;0;0;0;"Islington"
4836;62;2;36;75;3;0;0;0;17;0;0;0;"Harrow"
4837;48;4;23;62;3;83;0;0;36;1;0;0;"Hackney"
4838;38;1;14;48;1;169;0;0;18;0;0;0;"Lewisham"
4839;36;2;10;73;1;0;0;0;28;1;1;0;"Barking and Dagenham"
4840;49;2;25;135;1;82;0;0;14;1;1;0;"Sutton"
4841;61;3;35;61;3;117;0;0;22;1;1;0;"Bexley"
4842;49;3;22;78;2;0;0;0;20;0;1;0;"Richmond upon Thames"
4843;59;3;34;40;3;0;0;0;9;0;1;0;"Barnet"
4844;30;1;6;44;3;0;0;0;2;1;0;0;"Barnet"
4845;44;2;20;45;1;0;0;0;25;0;1;0;"Barking and Dagenham"
4846;67;2;41;18;1;0;0;0;4;0;1;0;"Westminster"
4847;59;4;35;53;3;174;0;0;23;0;1;0;"Merton"
4848;37;3;11;11;2;0;0;0;1;0;0;0;"Hackney"
4849;50;3;24;38;2;0;0;0;6;0;1;0;"Camden"
4850;56;1;31;28;2;0;1;1;15;1;1;0;"Redbridge"
4851;29;2;3;35;1;88;0;1;3;1;1;0;"Hammersmith and Fulham"
4852;55;3;29;81;2;171;0;0;17;0;1;0;"Harrow"
4853;48;2;22;90;3;205;0;0;8;0;0;0;"Barking and Dagenham"
4854;32;1;8;115;1;0;0;0;40;0;0;0;"Redbridge"
4855;47;1;22;78;2;0;0;0;2;0;1;0;"Hillingdon"
4856;46;4;21;30;3;0;0;0;19;0;1;0;"Hillingdon"
4857;33;4;7;39;1;0;0;0;8;1;1;0;"Merton"
4858;39;3;13;69;1;0;0;0;1;0;0;0;"Kensington and Chelsea"
4859;60;3;35;29;1;79;0;0;2;1;1;0;"Hackney"
4860;39;4;15;54;2;0;0;0;22;1;0;0;"Kingston upon Thames"
4861;34;3;10;60;1;0;0;1;28;1;1;0;"Kingston upon Thames"
4862;55;1;30;99;3;0;0;0;1;0;0;0;"Westminster"
4863;67;3;42;51;1;0;0;0;22;1;1;0;"Barking and Dagenham"
4864;40;3;14;53;3;0;1;1;5;1;1;0;"Newham"
4865;44;2;20;111;2;0;0;0;53;0;1;1;"Hammersmith and Fulham"
4866;56;3;30;79;1;302;0;0;8;0;0;0;"Redbridge"
4867;50;1;25;90;2;0;0;0;28;0;1;0;"Redbridge"
4868;31;2;5;18;1;124;0;0;3;1;1;0;"Harrow"
4869;66;3;41;73;1;0;0;0;24;0;0;0;"Brent"
4870;43;3;18;59;3;91;0;0;8;0;1;0;"Southwark"
4871;58;2;32;40;1;0;0;0;3;0;0;0;"Kensington and Chelsea"
4872;33;1;9;41;2;0;0;1;15;1;1;0;"Redbridge"
4873;33;1;9;53;3;0;0;0;21;0;0;0;"Hackney"
4874;32;2;8;128;1;0;0;0;43,3;0;1;0;"Tower Hamlets"
4875;55;2;30;145;3;0;0;0;60;0;1;1;"Hackney"
4876;25;4;0;35;3;0;0;0;10;0;1;0;"Westminster"
4877;40;2;14;28;3;0;0;0;8;0;0;0;"Brent"
4878;54;1;28;155;1;256;0;0;10;1;1;0;"Lewisham"
4879;36;2;11;195;1;0;0;0;30;1;1;0;"Kensington and Chelsea"
4880;35;4;9;50;2;0;0;0;22;0;0;0;"Havering"
4881;44;3;19;48;3;0;0;0;8;1;0;0;"Lewisham"
4882;38;1;14;81;2;0;0;0;36;1;1;0;"Harrow"
4883;30;1;4;50;1;0;0;0;15;0;0;0;"Brent"
4884;39;3;13;21;2;0;0;0;2;0;1;0;"Kensington and Chelsea"
4885;35;2;9;142;1;0;1;0;0;0;1;0;"Enfield"
4886;41;4;16;64;1;0;0;0;4;0;1;0;"Bexley"
4887;56;1;26;91;3;0;0;0;30;1;1;0;"Harrow"
4888;52;1;28;74;2;0;0;0;26;1;1;0;"Barking and Dagenham"
4889;29;1;4;182;3;0;0;0;37;0;1;1;"Merton"
4890;38;4;14;82;1;0;0;0;26,7;0;0;0;"Camden"
4891;51;4;25;45;1;0;0;0;26;0;0;0;"Lambeth"
4892;45;2;21;85;1;0;1;0;32;0;1;0;"Tower Hamlets"
4893;51;1;26;133;1;328;0;0;6;0;0;0;"Kensington and Chelsea"
4894;53;1;26;22;2;0;0;0;5;1;1;0;"Camden"
4895;50;4;26;24;2;0;0;0;5;1;0;0;"Tower Hamlets"
4896;59;3;33;38;3;178;1;1;22;1;1;0;"Hackney"
4898;45;3;21;33;1;108;0;0;5;0;1;0;"Kensington and Chelsea"
4899;27;4;1;41;3;147;0;0;18;0;0;0;"Kingston upon Thames"
4900;40;4;15;90;2;0;1;0;11;0;1;0;"Sutton"
4901;39;1;13;89;3;153;0;0;28;1;1;0;"Harrow"
4902;26;2;1;8;3;0;0;0;9;1;0;0;"Kensington and Chelsea"
4903;27;1;2;85;1;0;0;0;19;1;1;0;"Kingston upon Thames"
4904;55;3;30;53;1;0;0;0;17;0;1;0;"Islington"
4905;64;3;39;20;3;0;0;0;1;0;0;0;"Hillingdon"
4906;41;1;17;9;1;0;0;0;10;1;1;0;"Harrow"
4907;46;4;22;25;1;0;0;0;6;1;1;0;"Lewisham"
4908;43;1;19;114;1;0;0;0;17;0;1;0;"Camden"
4909;24;4;0;41;3;0;0;0;10;0;1;0;"Bexley"
4910;29;4;3;49;3;0;0;0;21;0;0;0;"Bexley"
4911;58;4;32;12;3;0;0;0;7;0;1;0;"Lambeth"
4912;45;3;18;50;2;0;0;0;25;0;1;0;"Lewisham"
4913;53;4;28;30;2;0;0;0;2;0;1;0;"Redbridge"
4914;45;4;21;32;1;77;0;0;6;1;0;0;"Westminster"
4915;32;4;7;41;2;0;0;0;20;0;0;0;"Newham"
4916;56;3;31;25;2;0;0;0;1;0;0;0;"Harrow"
4917;31;1;5;29;1;0;0;0;3;0;0;0;"Sutton"
4918;29;4;4;50;2;0;0;0;17;0;1;0;"Redbridge"
4919;48;3;24;79;1;0;0;0;7;1;1;0;"Tower Hamlets"
4920;36;1;11;110;1;0;0;0;38;1;1;0;"Newham"
4921;36;2;9;40;2;129;1;0;16,7;0;1;0;"Enfield"
4922;41;1;16;18;3;0;0;0;6;1;0;0;"Barnet"
4923;48;1;23;48;1;0;0;0;3;0;0;0;"Hillingdon"
4924;27;4;0;40;3;0;0;0;10;0;0;0;"Brent"
4925;33;2;9;19;2;92;0;0;10;0;1;0;"Kingston upon Thames"
4926;31;1;7;35;1;131;0;0;13,3;1;0;0;"Brent"
4927;48;2;22;133;2;0;0;0;31;0;1;1;"Richmond upon Thames"
4928;59;2;34;19;2;0;0;0;5;0;1;0;"Islington"
4929;41;4;17;83;1;0;0;0;26,7;0;1;0;"Waltham Forest"
4930;42;3;18;39;3;0;0;0;21;0;0;0;"Islington"
4931;62;3;37;38;2;0;0;0;5;0;0;0;"Enfield"
4932;62;1;36;63;3;0;0;0;25;1;1;0;"Bexley"
4933;51;3;24;85;2;0;0;0;20;0;0;0;"Waltham Forest"
4934;48;4;24;14;1;0;0;0;10;0;1;0;"Croydon"
4935;56;4;32;64;1;0;0;0;15;0;1;0;"Westminster"
4936;62;1;38;124;1;405;0;0;38;0;1;0;"Waltham Forest"
4937;53;1;29;20;1;0;1;1;2;1;1;0;"Hillingdon"
4938;62;3;38;33;3;0;0;0;1;0;1;0;"Merton"
4939;28;3;4;80;1;0;0;0;25;0;1;0;"Enfield"
4940;61;2;35;35;3;0;0;0;2;0;1;0;"Haringey"
4941;48;3;24;74;1;0;1;0;7;0;1;0;"Harrow"
4942;50;2;25;32;2;0;0;0;7;0;1;0;"Camden"
4943;58;4;33;73;1;241;0;0;7;0;0;0;"Lewisham"
4944;53;2;29;41;1;0;0;0;8;0;1;0;"Bexley"
4945;65;1;40;18;2;0;0;0;15;0;1;0;"Camden"
4946;27;4;0;28;2;0;0;0;15;0;1;0;"Lewisham"
4947;50;1;23;64;2;0;0;0;26,7;0;0;0;"Hackney"
4948;50;2;25;44;2;192;0;0;7;0;1;0;"Merton"
4949;41;3;16;109;1;0;1;0;10;0;1;0;"Harrow"
4950;43;3;19;71;3;179;0;0;3;0;0;0;"Croydon"
4951;55;2;29;79;1;0;1;0;11;0;1;0;"Hillingdon"
4952;33;2;9;30;2;0;0;0;10;0;1;0;"Kingston upon Thames"
4953;44;2;19;82;1;0;0;0;4;1;1;0;"Lewisham"
4954;47;3;20;101;2;270;0;0;20;0;1;0;"Hillingdon"
4955;43;2;18;13;2;0;0;1;1;1;1;0;"Islington"
4956;59;3;33;59;3;0;0;0;14;0;0;0;"Barnet"
4957;65;2;40;64;1;0;0;0;15;1;0;0;"Lewisham"
4958;28;2;2;188;1;0;1;0;45;0;1;0;"Havering"
4959;58;2;32;28;1;148;0;0;3;0;0;0;"Westminster"
4960;33;2;8;120;3;76;0;0;42;1;0;1;"Waltham Forest"
4961;24;1;0;131;1;0;0;0;54;0;1;0;"Lambeth"
4962;46;3;20;19;2;97;1;0;5;0;1;0;"Redbridge"
4963;26;4;0;44;3;0;1;0;13;0;0;0;"Lewisham"
4964;47;3;21;49;2;0;1;0;22;0;0;0;"Lewisham"
4965;32;2;6;99;3;249;0;0;45;0;1;0;"Redbridge"
4966;58;1;28;95;3;0;0;0;30;0;0;0;"Camden"
4967;32;4;7;81;3;0;0;0;18;0;1;0;"Hillingdon"
4968;46;2;20;73;3;264;0;1;8;1;1;0;"Croydon"
4969;35;2;11;193;1;0;0;0;65;1;0;0;"Kensington and Chelsea"
4970;53;2;27;115;3;0;0;0;5;0;0;1;"Barnet"
4971;55;2;30;41;3;0;0;0;6;1;1;0;"Harrow"
4972;63;2;37;80;3;0;0;0;17;1;1;0;"Brent"
4973;45;4;20;90;2;0;0;0;11;1;1;0;"Harrow"
4974;58;1;32;41;1;81;0;0;2;0;1;0;"Lewisham"
4975;50;2;24;102;1;0;0;0;63;0;1;0;"Barnet"
4976;37;1;13;59;3;0;0;0;15;1;0;0;"Havering"
4977;25;3;0;69;3;0;0;0;3;0;1;0;"Newham"
4978;52;1;26;83;1;0;0;0;31;0;1;1;"Hillingdon"
4979;26;3;0;49;2;0;0;0;24;0;0;0;"Westminster"
4980;35;1;11;180;3;571;0;1;36;1;1;1;"Camden"
4981;58;3;32;61;3;0;0;0;22;1;1;0;"Barking and Dagenham"
4982;37;4;11;59;3;0;0;0;2;0;0;0;"Richmond upon Thames"
4983;35;4;10;85;3;0;0;0;21;1;0;0;"Havering"
4984;31;1;7;13;3;0;0;0;5;0;1;0;"Tower Hamlets"
4985;58;3;34;151;2;0;0;0;6;0;0;1;"Islington"
4986;43;3;16;44;2;0;0;0;10;0;1;0;"Merton"
4987;43;3;18;53;3;154;0;0;8;0;0;0;"Tower Hamlets"
4988;54;1;30;133;2;0;0;0;50;1;0;1;"Bexley"
4989;53;3;27;31;3;78;0;0;9;0;1;0;"Southwark"
4990;32;4;7;101;2;0;0;0;22;0;1;0;"Kingston upon Thames"
4991;37;3;13;61;1;0;0;0;28;0;0;0;"Redbridge"
4992;34;3;10;68;2;0;0;0;26;0;0;0;"Hillingdon"
4993;51;4;26;21;1;0;0;0;8;0;1;0;"Brent"
4994;49;2;25;149;1;0;0;0;4;0;1;0;"Westminster"
4995;54;1;24;75;3;0;0;0;14;0;0;0;"Waltham Forest"
4996;37;1;12;55;3;0;0;0;25;0;1;0;"Redbridge"
4997;57;2;32;81;1;226;0;0;37;1;1;0;"Tower Hamlets"
4998;37;1;12;179;1;0;0;0;86;0;1;0;"Westminster"
4999;32;2;7;81;2;0;0;0;34;1;0;1;"Camden"
5000;48;1;22;42;2;0;0;0;12;0;0;0;"Waltham Forest"
5001;44;2;20;199;1;0;0;0;66,7;0;1;0;"Brent"
5002;50;1;23;18;2;0;0;0;5;1;1;0;"Harrow"
5003;44;1;19;28;3;0;0;0;3;0;1;0;"Bexley"
5004;54;4;28;80;3;143;0;0;26;0;0;0;"Havering"
5005;37;1;13;79;2;104;0;0;36;0;1;0;"Brent"
5006;34;2;7;52;2;0;0;0;10;0;1;0;"Merton"
5007;32;2;6;18;2;0;0;0;3;0;1;0;"Waltham Forest"
5008;63;4;38;52;1;218;0;0;17;1;1;0;"Havering"
5009;56;4;30;15;3;102;0;0;7;0;0;0;"Hounslow"
5010;37;4;12;84;3;0;0;0;7;0;1;0;"Westminster"
5011;66;1;41;114;3;0;0;0;8;1;1;0;"Bromley"
5012;38;3;13;41;3;0;0;0;5;1;0;0;"Bexley"
5013;35;3;9;29;1;126;0;0;9;0;1;0;"Brent"
5014;61;1;36;23;1;96;0;0;1;0;0;0;"Enfield"
5015;52;1;26;84;1;0;0;0;24;0;1;0;"Merton"
5016;57;3;32;60;1;0;1;1;17;1;1;0;"Harrow"
5017;47;3;20;13;2;0;0;0;6,7;0;1;0;"Kingston upon Thames"
5018;50;2;25;45;3;0;0;0;6;0;0;0;"Waltham Forest"
5019;36;1;11;83;1;0;0;0;28;0;0;0;"Merton"
5020;45;4;21;102;2;81;0;0;47;0;0;1;"Kingston upon Thames"
5021;58;4;34;58;3;169;0;0;23;0;1;0;"Harrow"
5022;27;1;1;134;2;307;0;0;17;0;1;1;"Enfield"
5023;27;3;1;130;2;0;0;0;29;0;0;1;"Croydon"
5024;48;2;24;148;1;0;0;1;33;1;1;0;"Havering"
5025;46;1;21;92;2;0;0;0;2;0;0;0;"Brent"
5026;32;4;8;142;2;120;0;1;62;1;1;1;"Brent"
5027;54;4;29;62;1;0;0;0;7;1;0;0;"Hillingdon"
5028;31;1;5;50;1;0;0;0;15;0;1;0;"Bexley"
5029;42;1;17;29;3;0;0;0;6;0;1;0;"Hounslow"
5030;30;2;5;85;1;293;1;1;25;1;1;0;"Westminster"
5031;41;4;16;78;1;0;0;0;4;0;1;0;"Camden"
5032;44;4;19;85;3;0;0;0;19;1;1;0;"Hillingdon"
5033;37;2;13;89;2;0;0;0;17;0;1;0;"Hillingdon"
5034;51;3;25;33;3;0;0;0;9;1;1;0;"Harrow"
5035;30;1;6;42;3;0;0;0;21;0;1;0;"Enfield"
5036;36;4;11;31;1;124;0;0;17;1;1;0;"Kingston upon Thames"
5037;65;4;40;143;2;0;0;0;66;0;1;1;"Richmond upon Thames"
5038;33;4;7;35;1;0;0;0;8;0;1;0;"Lewisham"
5039;58;1;34;22;2;0;0;0;1;0;1;0;"Redbridge"
5040;34;1;10;45;1;84;0;0;17;0;0;0;"Barnet"
5041;38;2;13;119;1;0;0;0;33;0;0;0;"Kingston upon Thames"
5042;59;4;35;43;1;0;0;0;13;0;1;0;"Hillingdon"
5043;37;3;11;75;2;0;0;0;9;0;1;0;"Merton"
5044;59;1;35;121;1;0;0;0;43;0;1;0;"Lewisham"
5045;47;1;23;63;3;0;0;0;8;0;1;0;"Newham"
5046;48;2;24;58;1;0;0;0;17;0;0;0;"Hackney"
5047;38;3;12;184;1;0;0;0;80;0;1;1;"Tower Hamlets"
5048;34;2;10;155;1;0;0;0;65;1;1;0;"Hillingdon"
5049;44;3;17;69;2;0;0;0;26,7;0;0;0;"Sutton"
5050;33;2;7;188;2;581;0;0;70;0;0;1;"Brent"
5051;47;3;21;38;2;0;1;0;6;0;0;0;"Enfield"
5052;41;2;16;9;2;0;0;0;3;1;0;0;"Kensington and Chelsea"
5053;36;4;11;69;3;0;0;0;21;1;1;0;"Waltham Forest"
5054;28;1;4;199;1;0;0;0;63,3;0;0;0;"Hackney"
5055;59;1;35;38;1;0;0;0;8;0;1;0;"Barnet"
5056;43;1;19;129;1;0;1;0;50;0;1;0;"Barking and Dagenham"
5057;56;2;31;59;2;0;0;0;19;0;1;0;"Harrow"
5058;28;1;3;115;1;200;0;0;19;0;1;0;"Kingston upon Thames"
5059;62;4;37;83;2;0;0;0;1;0;0;0;"Waltham Forest"
5060;40;2;16;65;1;0;0;0;32;0;1;0;"Kensington and Chelsea"
5061;34;3;9;72;1;124;0;0;23;0;0;0;"Croydon"
5062;52;1;28;72;3;0;0;0;16;0;1;0;"Barking and Dagenham"
5063;40;3;14;63;3;221;0;0;5;0;1;0;"Hillingdon"
5064;27;4;1;64;2;0;0;0;18;1;1;0;"Tower Hamlets"
5065;52;1;26;194;1;0;0;0;17;0;1;0;"Brent"
5066;39;1;14;104;3;0;0;1;40;1;1;0;"Camden"
5067;52;1;26;180;1;550;0;0;17;0;1;0;"Enfield"
5068;50;2;23;18;2;88;0;0;10;1;1;0;"Bexley"
5069;40;1;14;93;3;328;1;1;28;1;1;0;"Kensington and Chelsea"
5070;35;1;11;32;1;137;0;0;13,3;1;1;0;"Southwark"
5071;39;3;13;68;1;0;1;0;21;0;1;0;"Tower Hamlets"
5072;25;2;0;38;3;0;0;0;16;0;0;0;"Brent"
5073;33;1;7;115;2;283;0;0;27;0;1;0;"Hillingdon"
5074;26;2;0;161;1;0;0;0;72;0;0;0;"Harrow"
5075;46;2;21;154;1;94;0;0;28;0;0;0;"Camden"
5076;27;4;3;68;1;0;0;0;0;1;0;0;"Barking and Dagenham"
5077;55;3;25;44;3;0;0;0;10;0;1;0;"Waltham Forest"
5078;52;2;28;149;1;0;0;0;4;0;0;0;"Merton"
5079;59;1;34;103;1;0;0;0;26;0;1;0;"Hillingdon"
5080;63;4;39;41;2;0;0;0;13;0;1;0;"Camden"
5081;61;2;35;113;1;0;0;0;28;0;0;0;"Redbridge"
5082;58;4;34;48;2;0;0;0;13;1;1;0;"Tower Hamlets"
5083;29;4;3;69;2;0;0;0;18;1;1;0;"Islington"
5084;51;4;27;43;2;164;0;0;11;1;1;0;"Westminster"
5085;59;1;34;19;3;0;0;0;3;0;1;0;"Hillingdon"
5086;41;3;17;65;3;0;0;0;21;0;1;0;"Enfield"
5087;59;3;35;32;2;0;0;0;4;1;0;0;"Bexley"
5088;52;1;28;20;1;0;0;0;3;0;0;0;"Havering"
5089;39;2;13;25;3;0;0;0;8;0;0;0;"Havering"
5090;45;1;19;70;1;0;0;0;28;1;0;0;"Redbridge"
5091;59;4;35;70;3;0;0;0;23;0;0;0;"Brent"
5092;49;3;22;103;2;167;0;0;20;0;0;0;"Redbridge"
5093;48;3;22;162;1;400;0;0;14;0;0;1;"Barking and Dagenham"
5094;61;2;36;61;1;153;0;0;28;1;0;0;"Havering"
5095;31;1;7;170;1;0;0;0;60;0;1;0;"Camden"
5096;42;1;16;49;1;0;0;0;28;0;0;0;"Harrow"
5097;35;2;5;108;3;0;1;0;27,5;0;0;1;"Hillingdon"
5098;57;3;27;62;3;0;0;0;20;0;1;0;"Newham"
5099;54;3;28;102;2;0;0;0;17;0;1;0;"Kingston upon Thames"
5100;61;3;37;141;1;0;0;1;7;1;1;1;"Merton"
5101;60;2;36;8;1;0;0;0;10;0;0;0;"Tower Hamlets"
5102;59;2;35;91;1;0;1;0;16;1;0;0;"Redbridge"
5103;62;3;37;10;1;0;0;0;5;0;1;0;"Enfield"
5104;26;2;1;35;2;119;0;0;17;1;0;0;"Tower Hamlets"
5105;41;3;17;71;3;0;0;0;3;1;0;0;"Islington"
5106;65;3;40;59;1;0;0;0;24;0;0;0;"Merton"
5107;25;2;0;14;3;0;0;0;9;1;0;0;"Enfield"
5108;25;2;1;122;1;0;0;0;2;0;1;0;"Havering"
5109;27;3;3;81;1;307;1;1;15;1;1;0;"Hackney"
5110;65;1;39;35;3;150;0;0;5;0;1;0;"Redbridge"
5111;60;2;34;83;1;75;1;0;14;0;1;0;"Newham"
5112;29;1;5;121;1;0;0;0;15;0;1;0;"Richmond upon Thames"
5113;32;3;6;35;1;0;1;0;10;0;1;0;"Newham"
5114;32;4;8;140;3;0;0;1;66;1;0;1;"Tower Hamlets"
5115;41;1;15;88;3;0;1;0;28;0;0;0;"Hillingdon"
5116;52;2;26;70;1;0;1;0;11;0;1;0;"Sutton"
5117;40;1;16;63;3;0;0;0;15;0;0;0;"Merton"
5118;39;1;15;125;1;0;0;0;35;1;1;0;"Barking and Dagenham"
5119;34;4;8;21;1;0;0;0;10;0;0;0;"Croydon"
5120;34;2;8;75;1;0;0;0;18;0;0;0;"Hounslow"
5121;34;1;10;38;1;0;1;0;13,3;0;1;0;"Westminster"
5122;41;4;17;58;1;0;0;0;26,7;1;1;0;"Sutton"
5123;59;3;35;31;2;0;0;0;4;0;1;0;"Newham"
5124;40;4;14;18;3;0;0;0;15;0;0;0;"Havering"
5125;52;1;27;29;2;159;0;0;15;1;0;0;"Merton"
5126;37;2;11;29;3;0;0;0;14;1;1;0;"Tower Hamlets"
5127;39;3;13;69;1;247;0;0;1;0;0;0;"Islington"
5128;49;1;23;121;1;0;0;0;49;0;1;0;"Havering"
5129;63;1;39;64;3;147;0;0;18;1;1;0;"Bexley"
5130;34;4;9;84;2;323;0;0;22;0;1;0;"Brent"
5131;51;3;25;65;2;0;0;0;7;0;0;0;"Enfield"
5132;61;3;36;85;2;0;0;0;18;0;0;0;"Tower Hamlets"
5133;56;3;32;44;1;153;0;0;15;0;1;0;"Hillingdon"
5134;62;1;38;174;1;0;0;0;47;1;1;0;"Harrow"
5135;56;1;30;178;1;0;0;0;29;0;1;0;"Newham"
5136;58;4;32;55;1;0;0;0;25;0;1;0;"Merton"
5137;58;4;33;25;2;90;0;0;9;1;1;0;"Westminster"
5138;50;1;26;21;1;0;0;0;2;0;1;0;"Waltham Forest"
5139;44;3;20;72;3;0;0;0;3;0;1;0;"Harrow"
5140;49;1;23;129;1;0;0;0;3;1;1;0;"Kingston upon Thames"
5141;31;1;7;18;3;0;0;0;4;0;1;0;"Croydon"
5142;49;4;25;91;2;0;0;0;14;0;1;0;"Islington"
5143;43;1;18;38;3;144;0;0;5;0;1;0;"Brent"
5144;31;3;5;21;1;0;0;0;10;0;1;0;"Hackney"
5145;66;1;41;38;3;0;0;0;11;1;0;0;"Havering"
5146;41;1;17;154;1;0;0;0;17;1;0;0;"Kensington and Chelsea"
5147;39;1;14;178;1;207;0;0;41;0;1;0;"Havering"
5148;46;1;21;85;2;0;1;1;2;1;1;0;"Lambeth"
5149;57;2;33;93;1;161;0;0;16;0;0;0;"Hillingdon"
5150;59;2;35;151;1;0;0;0;60;0;1;0;"Redbridge"
5151;30;4;4;78;2;236;1;0;22;0;0;0;"Bexley"
5152;26;1;2;135;1;0;0;0;15;0;0;0;"Harrow"
5153;46;1;21;40;1;116;0;0;3;0;0;0;"Hillingdon"
5154;66;4;41;80;2;0;0;0;1;0;1;0;"Westminster"
