"id_gym";"type_gym";"name"
10414;"Health Clubs";"Harrow"
21750;"Outdoors Installations Gym";"Croydon"
7925;"Health Clubs";"Sutton"
4031;"Martial Arts Gym";"Westminster"
9636;"Martial Arts Gym";"Hounslow"
6605;"Health Clubs";"Barnet"
11140;"Martial Arts Gym";"Redbridge"
16137;"Other types";"Newham"
6459;"Martial Arts Gym";"Harrow"
10937;"Smaller Gym";"Kensington and Chelsea"
12153;"Dance Gym";"Havering"
16981;"Health Clubs";"Hackney"
36;"Dance Gym";"Westminster"
32;"Social Gym";"Westminster"
1718;"Martial Arts Gym";"Kingston upon Thames"
600;"Outdoors Installations Gym";"Bexley"
5053;"Martial Arts Gym";"Camden"
10395;"Gym with Swimming Pool";"Bromley"
12918;"Other types";"Kensington and Chelsea"
13331;"Other types";"Lewisham"
20506;"Smaller Gym";"Hounslow"
5339;"Other types";"Southwark"
15904;"Smaller Gym";"Westminster"
3324;"Martial Arts Gym";"Lambeth"
15452;"Health Clubs";"Bexley"
20331;"Dance Gym";"Harrow"
15743;"Health Clubs";"Enfield"
6294;"Gym with Swimming Pool";"Barking and Dagenham"
13590;"Other types";"Hounslow"
4774;"Other types";"Wandsworth"
8959;"Martial Arts Gym";"Kensington and Chelsea"
12310;"Other types";"Islington"
6312;"Dance Gym";"Lambeth"
338;"Other types";"Lambeth"
18348;"Martial Arts Gym";"Harrow"
20240;"Dance Gym";"Islington"
8869;"Other types";"Haringey"
17210;"Fitness Centers";"Lambeth"
22220;"Health Clubs";"Islington"
7245;"Health Clubs";"Newham"
3579;"Other types";"Bexley"
12379;"Other types";"Bromley"
1120;"Health Clubs";"Hackney"
5455;"Other types";"Harrow"
5904;"Fitness Centers";"Croydon"
18104;"Health Clubs";"Havering"
7092;"Outdoors Installations Gym";"Hackney"
11823;"Martial Arts Gym";"Haringey"
16612;"Martial Arts Gym";"Merton"
9807;"Fitness Centers";"Enfield"
16655;"Other types";"Wandsworth"
2117;"Fitness Centers";"Hackney"
6080;"Martial Arts Gym";"Hammersmith and Fulham"
18341;"Martial Arts Gym";"Harrow"
10329;"Health Clubs";"Islington"
15093;"Health Clubs";"Redbridge"
3504;"Health Clubs";"Brent"
346;"Smaller Gym";"Lambeth"
13703;"Smaller Gym";"Ealing"
10758;"Health Clubs";"Ealing"
2895;"Martial Arts Gym";"Haringey"
22239;"Martial Arts Gym";"Lewisham"
7575;"Dance Gym";"NULL"
12823;"Other types";"Haringey"
10548;"Martial Arts Gym";"NULL"
3238;"Other types";"Havering"
14821;"Smaller Gym";"Croydon"
13657;"Gym with Swimming Pool";"Merton"
6904;"Other types";"Croydon"
13360;"Martial Arts Gym";"Bromley"
2373;"Health Clubs";"Southwark"
14426;"Other types";"Brent"
3438;"Martial Arts Gym";"Lewisham"
9396;"Other types";"Bromley"
6194;"Health Clubs";"Redbridge"
949;"Other types";"Croydon"
9129;"Martial Arts Gym";"Waltham Forest"
16887;"Social Gym";"Westminster"
817;"Health Clubs";"Ealing"
18239;"Martial Arts Gym";"Islington"
1533;"Health Clubs";"Brent"
4839;"Martial Arts Gym";"Hillingdon"
1883;"Martial Arts Gym";"Enfield"
2408;"Martial Arts Gym";"Islington"
10954;"Dance Gym";"Westminster"
20306;"Smaller Gym";"Harrow"
10117;"Other types";"Waltham Forest"
1716;"Health Clubs";"Kingston upon Thames"
21022;"Martial Arts Gym";"Waltham Forest"
21504;"Gym with Swimming Pool";"Hounslow"
2929;"Dance Gym";"Croydon"
9888;"Gym with Swimming Pool";"Croydon"
1370;"Other types";"Southwark"
20549;"Martial Arts Gym";"Kingston upon Thames"
18718;"Other types";"Enfield"
8936;"Gym with Swimming Pool";"Kensington and Chelsea"
22400;"Other types";"Bexley"
12008;"Other types";"Hammersmith and Fulham"
3719;"Social Gym";"Kingston upon Thames"
10249;"Gym with Swimming Pool";"Barking and Dagenham"
7103;"Gym with Swimming Pool";"Hackney"
18779;"Other types";"Croydon"
17425;"Outdoors Installations Gym";"Bexley"
22181;"Martial Arts Gym";"Southwark"
21535;"Gym with Swimming Pool";"Kingston upon Thames"
14239;"Dance Gym";"Lambeth"
8574;"Dance Gym";"NULL"
2788;"Martial Arts Gym";"Wandsworth"
6207;"Martial Arts Gym";"Redbridge"
23650;"Martial Arts Gym";"Hillingdon"
9586;"Smaller Gym";"Barnet"
7189;"Health Clubs";"Redbridge"
12336;"Fitness Centers";"Lewisham"
2471;"Fitness Centers";"Bromley"
9875;"Health Clubs";"Croydon"
10153;"Other types";"Redbridge"
21436;"Martial Arts Gym";"NULL"
20636;"Dance Gym";"Ealing"
15221;"Martial Arts Gym";"Lambeth"
11843;"Dance Gym";"Haringey"
17552;"Social Gym";"Hounslow"
2159;"Dance Gym";"Tower Hamlets"
645;"Gym with Swimming Pool";"Barnet"
17765;"Fitness Centers";"Haringey"
12972;"Other types";"Camden"
19396;"Other types";"Greenwich"
6151;"Gym with Swimming Pool";"Waltham Forest"
21036;"Health Clubs";"Redbridge"
19539;"Martial Arts Gym";"Hounslow"
23377;"Martial Arts Gym";"Bexley"
4634;"Health Clubs";"Barnet"
9550;"Dance Gym";"NULL"
20200;"Gym with Swimming Pool";"Southwark"
3956;"Health Clubs";"Sutton"
16020;"Martial Arts Gym";"Tower Hamlets"
14024;"Outdoors Installations Gym";"Hackney"
14677;"Social Gym";"Wandsworth"
9511;"Martial Arts Gym";"Greenwich"
13577;"Martial Arts Gym";"Hounslow"
7982;"Martial Arts Gym";"Westminster"
11757;"Martial Arts Gym";"Hillingdon"
15054;"Martial Arts Gym";"Waltham Forest"
10044;"Other types";"Hackney"
8095;"Health Clubs";"Hackney"
4185;"Dance Gym";"Waltham Forest"
21748;"Martial Arts Gym";"Croydon"
6653;"Fitness Centers";"Richmond upon Thames"
15594;"Health Clubs";"Kingston upon Thames"
20906;"Martial Arts Gym";"Hammersmith and Fulham"
21345;"Martial Arts Gym";"Brent"
23103;"Martial Arts Gym";"Barking and Dagenham"
6244;"Martial Arts Gym";"Newham"
15868;"Other types";"Kensington and Chelsea"
14053;"Other types";"Tower Hamlets"
12452;"Fitness Centers";"Brent"
1975;"Martial Arts Gym";"Sutton"
18085;"Fitness Centers";"Havering"
11415;"Health Clubs";"Harrow"
11564;"Health Clubs";"Barnet"
16116;"Other types";"Havering"
4501;"Gym with Swimming Pool";"Brent"
6842;"Other types";"Enfield"
8770;"Martial Arts Gym";"Ealing"
5680;"Smaller Gym";"Hounslow"
11325;"Gym with Swimming Pool";"Islington"
20608;"Smaller Gym";"Wandsworth"
13776;"Social Gym";"Enfield"
6920;"Martial Arts Gym";"Croydon"
18314;"Smaller Gym";"Bromley"
9616;"Martial Arts Gym";"Richmond upon Thames"
16515;"Outdoors Installations Gym";"Barnet"
9824;"Social Gym";"Enfield"
20652;"Martial Arts Gym";"Ealing"
12932;"Fitness Centers";"Westminster"
2207;"Social Gym";"Redbridge"
4414;"Health Clubs";"Lewisham"
9655;"Smaller Gym";"Kingston upon Thames"
8925;"Other types";"Sutton"
18914;"Smaller Gym";"Camden"
22991;"Outdoors Installations Gym";"Waltham Forest"
20143;"Martial Arts Gym";"Barking and Dagenham"
219;"Smaller Gym";"Redbridge"
3544;"Martial Arts Gym";"Greenwich"
2276;"Dance Gym";"Newham"
18764;"Martial Arts Gym";"Haringey"
22846;"Health Clubs";"Westminster"
5330;"Health Clubs";"Lambeth"
7787;"Social Gym";"Ealing"
820;"Other types";"Ealing"
3090;"Health Clubs";"Hammersmith and Fulham"
5597;"Gym with Swimming Pool";"NULL"
3030;"Other types";"Westminster"
15976;"Other types";"Hammersmith and Fulham"
14377;"Outdoors Installations Gym";"Harrow"
7352;"Smaller Gym";"Southwark"
18336;"Martial Arts Gym";"Harrow"
19784;"Health Clubs";"Croydon"
4674;"Social Gym";"Hounslow"
4721;"Other types";"Kingston upon Thames"
18730;"Martial Arts Gym";"Enfield"
9490;"Health Clubs";"Greenwich"
16873;"Martial Arts Gym";"Kensington and Chelsea"
12997;"Other types";"Hammersmith and Fulham"
16856;"Fitness Centers";"Kensington and Chelsea"
3806;"Health Clubs";"Ealing"
15177;"Martial Arts Gym";"Barking and Dagenham"
12323;"Health Clubs";"Islington"
1852;"Martial Arts Gym";"Hillingdon"
20224;"Other types";"Islington"
250;"Health Clubs";"Havering"
5646;"Other types";"Richmond upon Thames"
5433;"Other types";"Bromley"
21431;"Martial Arts Gym";"NULL"
11157;"Martial Arts Gym";"Havering"
13677;"Social Gym";"Wandsworth"
13090;"Fitness Centers";"Waltham Forest"
1041;"Health Clubs";"Westminster"
8523;"Fitness Centers";"Greenwich"
2551;"Fitness Centers";"Greenwich"
6684;"Health Clubs";"Hounslow"
21114;"Martial Arts Gym";"Barking and Dagenham"
22581;"Health Clubs";"Wandsworth"
7585;"Other types";"NULL"
1359;"Gym with Swimming Pool";"Southwark"
23648;"Martial Arts Gym";"Hillingdon"
5663;"Other types";"Hounslow"
22104;"Fitness Centers";"Newham"
18712;"Other types";"Enfield"
21292;"Fitness Centers";"Bromley"
3562;"Martial Arts Gym";"Bexley"
7115;"Outdoors Installations Gym";"Tower Hamlets"
6775;"Gym with Swimming Pool";"Wandsworth"
9015;"Other types";"Camden"
21383;"Martial Arts Gym";"Greenwich"
17696;"Martial Arts Gym";"Hillingdon"
490;"Health Clubs";"Harrow"
1301;"Other types";"Barking and Dagenham"
11970;"Other types";"Camden"
15685;"Martial Arts Gym";"Ealing"
3552;"Smaller Gym";"Greenwich"
11802;"Martial Arts Gym";"Enfield"
15999;"Health Clubs";"Hackney"
22651;"Smaller Gym";"Hillingdon"
19575;"Outdoors Installations Gym";"Kingston upon Thames"
8661;"Social Gym";"Hounslow"
3785;"Martial Arts Gym";"Wandsworth"
883;"Other types";"Enfield"
9107;"Other types";"Tower Hamlets"
5896;"Dance Gym";"Haringey"
21999;"Martial Arts Gym";"Waltham Forest"
8121;"Gym with Swimming Pool";"Tower Hamlets"
17767;"Martial Arts Gym";"Haringey"
7158;"Martial Arts Gym";"Waltham Forest"
12533;"Other types";"NULL"
16693;"Martial Arts Gym";"Hillingdon"
15047;"Martial Arts Gym";"Tower Hamlets"
21234;"Fitness Centers";"Islington"
7462;"Smaller Gym";"Harrow"
17027;"Dance Gym";"Tower Hamlets"
19405;"Martial Arts Gym";"Greenwich"
12714;"Social Gym";"Ealing"
17665;"Social Gym";"Ealing"
8926;"Other types";"Sutton"
4690;"Martial Arts Gym";"Hounslow"
10324;"Social Gym";"Islington"
2646;"Fitness Centers";"Richmond upon Thames"
5957;"Other types";"Sutton"
3093;"Health Clubs";"Hammersmith and Fulham"
1583;"Other types";"Bexley"
23228;"Smaller Gym";"Lewisham"
462;"Health Clubs";"Bromley"
21124;"Gym with Swimming Pool";"Barking and Dagenham"
9158;"Gym with Swimming Pool";"Redbridge"
20474;"Martial Arts Gym";"Richmond upon Thames"
16507;"Dance Gym";"Barnet"
20124;"Smaller Gym";"Barking and Dagenham"
23524;"Health Clubs";"Kingston upon Thames"
4563;"Outdoors Installations Gym";"Bexley"
14282;"Dance Gym";"Islington"
23513;"Fitness Centers";"Kingston upon Thames"
20204;"Dance Gym";"Southwark"
18167;"Martial Arts Gym";"Barking and Dagenham"
18701;"Other types";"Hillingdon"
6524;"Martial Arts Gym";"Greenwich"
13482;"Martial Arts Gym";"Bexley"
22730;"Other types";"Croydon"
14604;"Other types";"Kingston upon Thames"
3288;"Martial Arts Gym";"Barking and Dagenham"
21482;"Martial Arts Gym";"Richmond upon Thames"
19710;"Other types";"Enfield"
12678;"Other types";"Merton"
12474;"Martial Arts Gym";"Greenwich"
12128;"Other types";"Redbridge"
15188;"Martial Arts Gym";"Barking and Dagenham"
16036;"Martial Arts Gym";"Tower Hamlets"
8373;"Martial Arts Gym";"Islington"
12808;"Other types";"Haringey"
9528;"Martial Arts Gym";"Bexley"
11363;"Gym with Swimming Pool";"Lewisham"
20430;"Other types";"NULL"
13878;"Health Clubs";"Kensington and Chelsea"
19727;"Social Gym";"Haringey"
6820;"Fitness Centers";"Hillingdon"
2110;"Dance Gym";"Hackney"
10081;"Martial Arts Gym";"Tower Hamlets"
18081;"Outdoors Installations Gym";"Havering"
2651;"Other types";"Richmond upon Thames"
8210;"Outdoors Installations Gym";"Havering"
14811;"Martial Arts Gym";"Croydon"
11375;"Health Clubs";"Bromley"
6810;"Other types";"Hillingdon"
21844;"Martial Arts Gym";"Westminster"
11408;"Smaller Gym";"Harrow"
13561;"Other types";"Richmond upon Thames"
19126;"Health Clubs";"Newham"
5488;"Other types";"Brent"
22916;"Outdoors Installations Gym";"Hackney"
17409;"Martial Arts Gym";"Greenwich"
19288;"Outdoors Installations Gym";"Bromley"
16011;"Health Clubs";"Tower Hamlets"
12545;"Social Gym";"Barnet"
6087;"Martial Arts Gym";"Hackney"
9643;"Martial Arts Gym";"Hounslow"
8963;"Martial Arts Gym";"Westminster"
10338;"Other types";"Islington"
254;"Outdoors Installations Gym";"Havering"
5683;"Martial Arts Gym";"Hounslow"
1440;"Health Clubs";"Lewisham"
11864;"Martial Arts Gym";"Croydon"
4901;"Dance Gym";"Haringey"
18940;"Health Clubs";"Hammersmith and Fulham"
7111;"Fitness Centers";"Hackney"
1121;"Gym with Swimming Pool";"Hackney"
21933;"Martial Arts Gym";"Hackney"
11863;"Social Gym";"Croydon"
9309;"Other types";"Southwark"
18631;"Health Clubs";"Wandsworth"
3543;"Smaller Gym";"Greenwich"
6925;"Health Clubs";"Croydon"
12767;"Dance Gym";"Hillingdon"
10148;"Outdoors Installations Gym";"Redbridge"
11972;"Martial Arts Gym";"Camden"
14044;"Martial Arts Gym";"Tower Hamlets"
13139;"Smaller Gym";"Redbridge"
16649;"Other types";"Wandsworth"
21620;"Other types";"Wandsworth"
4639;"Health Clubs";"Richmond upon Thames"
17786;"Other types";"Croydon"
3799;"Other types";"Ealing"
4029;"Health Clubs";"Westminster"
22112;"Other types";"Barking and Dagenham"
2002;"Fitness Centers";"Kensington and Chelsea"
14503;"Other types";"NULL"
23005;"Dance Gym";"Redbridge"
16789;"Other types";"Croydon"
16212;"Dance Gym";"Lambeth"
11364;"Martial Arts Gym";"Lewisham"
4076;"Martial Arts Gym";"Hammersmith and Fulham"
9258;"Other types";"Barking and Dagenham"
5938;"Martial Arts Gym";"Sutton"
7188;"Other types";"Redbridge"
2701;"Martial Arts Gym";"Hounslow"
4519;"Health Clubs";"Brent"
11512;"Health Clubs";"Bexley"
14743;"Health Clubs";"Hillingdon"
20121;"Other types";"Barking and Dagenham"
1387;"Smaller Gym";"Southwark"
9225;"Dance Gym";"Newham"
3918;"Other types";"Croydon"
276;"Smaller Gym";"Newham"
1769;"Social Gym";"Wandsworth"
23659;"Smaller Gym";"Enfield"
8613;"Martial Arts Gym";"Richmond upon Thames"
1009;"Social Gym";"Kensington and Chelsea"
21397;"Martial Arts Gym";"Bexley"
9563;"Gym with Swimming Pool";"Barnet"
11058;"Gym with Swimming Pool";"Hackney"
20892;"Martial Arts Gym";"Camden"
14237;"Martial Arts Gym";"Lambeth"
19587;"Health Clubs";"Merton"
1278;"Outdoors Installations Gym";"Newham"
13326;"Martial Arts Gym";"Lewisham"
4573;"Gym with Swimming Pool";"Bexley"
8287;"Dance Gym";"Lambeth"
11429;"Martial Arts Gym";"Harrow"
17574;"Martial Arts Gym";"Kingston upon Thames"
14805;"Smaller Gym";"Haringey"
8663;"Martial Arts Gym";"Hounslow"
10430;"Social Gym";"Harrow"
16951;"Health Clubs";"Hammersmith and Fulham"
14937;"Health Clubs";"Camden"
6860;"Gym with Swimming Pool";"Enfield"
5556;"Outdoors Installations Gym";"Bexley"
4888;"Smaller Gym";"Haringey"
1916;"Gym with Swimming Pool";"Haringey"
1270;"Fitness Centers";"Newham"
15855;"Martial Arts Gym";"Kensington and Chelsea"
13445;"Health Clubs";"Greenwich"
2814;"Martial Arts Gym";"Ealing"
7766;"Other types";"Wandsworth"
14892;"Fitness Centers";"Kensington and Chelsea"
12493;"Martial Arts Gym";"Bexley"
4969;"Martial Arts Gym";"Kensington and Chelsea"
19550;"Martial Arts Gym";"Kingston upon Thames"
14285;"Martial Arts Gym";"Islington"
20375;"Gym with Swimming Pool";"Greenwich"
11475;"Martial Arts Gym";"Greenwich"
13519;"Smaller Gym";"Barnet"
5695;"Smaller Gym";"Kingston upon Thames"
18404;"Martial Arts Gym";"Greenwich"
12744;"Health Clubs";"Hillingdon"
9505;"Health Clubs";"Greenwich"
4973;"Health Clubs";"Kensington and Chelsea"
10309;"Martial Arts Gym";"Southwark"
23218;"Social Gym";"Lewisham"
13389;"Health Clubs";"Harrow"
7129;"Other types";"Tower Hamlets"
14477;"Health Clubs";"Bexley"
13367;"Gym with Swimming Pool";"Bromley"
15478;"Smaller Gym";"NULL"
17057;"Martial Arts Gym";"Waltham Forest"
13903;"Health Clubs";"Kensington and Chelsea"
15893;"Social Gym";"Westminster"
21801;"Dance Gym";"Sutton"
22381;"Other types";"Bexley"
15571;"Fitness Centers";"Hounslow"
14704;"Other types";"Ealing"
10156;"Dance Gym";"Redbridge"
15522;"Outdoors Installations Gym";"Richmond upon Thames"
17692;"Martial Arts Gym";"Hillingdon"
1160;"Martial Arts Gym";"Tower Hamlets"
17675;"Other types";"Ealing"
5104;"Martial Arts Gym";"Hackney"
21715;"Martial Arts Gym";"Haringey"
14534;"Martial Arts Gym";"Barnet"
6181;"Outdoors Installations Gym";"Redbridge"
19577;"Other types";"Merton"
7876;"Gym with Swimming Pool";"Haringey"
22519;"Health Clubs";"Kingston upon Thames"
10126;"Other types";"Waltham Forest"
20821;"Gym with Swimming Pool";"Kensington and Chelsea"
3520;"Health Clubs";"Brent"
16732;"Other types";"Enfield"
17809;"Health Clubs";"Sutton"
18962;"Outdoors Installations Gym";"Hackney"
23600;"Other types";"Ealing"
23599;"Health Clubs";"Ealing"
5008;"Martial Arts Gym";"Westminster"
5231;"Health Clubs";"Havering"
1380;"Other types";"Southwark"
21447;"Martial Arts Gym";"Barnet"
17175;"Health Clubs";"Barking and Dagenham"
13981;"Smaller Gym";"Hammersmith and Fulham"
20077;"Fitness Centers";"Havering"
13857;"Health Clubs";"Sutton"
1482;"Martial Arts Gym";"Harrow"
19075;"Other types";"Havering"
22886;"Smaller Gym";"Hammersmith and Fulham"
9722;"Martial Arts Gym";"Wandsworth"
9021;"Gym with Swimming Pool";"Camden"
23188;"Outdoors Installations Gym";"Islington"
3673;"Smaller Gym";"Hounslow"
14630;"Social Gym";"Merton"
16567;"Social Gym";"Hounslow"
3903;"Smaller Gym";"Haringey"
1991;"Social Gym";"Kensington and Chelsea"
1070;"Smaller Gym";"Camden"
9764;"Gym with Swimming Pool";"Ealing"
15515;"Dance Gym";"Barnet"
6525;"Dance Gym";"Greenwich"
16123;"Fitness Centers";"Havering"
19417;"Health Clubs";"Bexley"
19;"Other types";"Kensington and Chelsea"
21756;"Social Gym";"Croydon"
18288;"Other types";"Lewisham"
2306;"Martial Arts Gym";"Barking and Dagenham"
9730;"Fitness Centers";"Wandsworth"
288;"Other types";"Newham"
7201;"Martial Arts Gym";"Redbridge"
4738;"Health Clubs";"Merton"
13001;"Gym with Swimming Pool";"Hammersmith and Fulham"
5278;"Martial Arts Gym";"Barking and Dagenham"
9536;"Fitness Centers";"Bexley"
9348;"Outdoors Installations Gym";"Islington"
17684;"Outdoors Installations Gym";"Hillingdon"
783;"Other types";"Wandsworth"
6378;"Martial Arts Gym";"Islington"
13142;"Other types";"Havering"
19674;"Martial Arts Gym";"Hillingdon"
7926;"Health Clubs";"Sutton"
11079;"Fitness Centers";"Tower Hamlets"
149;"Gym with Swimming Pool";"Hackney"
16493;"Other types";"Barnet"
3110;"Martial Arts Gym";"Hackney"
6587;"Other types";"NULL"
2105;"Health Clubs";"Hammersmith and Fulham"
16462;"Other types";"Bexley"
21566;"Fitness Centers";"Merton"
5931;"Health Clubs";"Croydon"
10979;"Fitness Centers";"Camden"
23469;"Martial Arts Gym";"Richmond upon Thames"
1435;"Martial Arts Gym";"Lewisham"
1622;"Martial Arts Gym";"Barnet"
4985;"Other types";"Kensington and Chelsea"
6506;"Other types";"Brent"
19515;"Smaller Gym";"Richmond upon Thames"
20570;"Other types";"Merton"
11895;"Other types";"Sutton"
19331;"Martial Arts Gym";"Harrow"
20449;"Other types";"Barnet"
22176;"Other types";"Southwark"
16980;"Dance Gym";"Hackney"
15245;"Health Clubs";"Southwark"
18317;"Fitness Centers";"Bromley"
16673;"Martial Arts Gym";"Ealing"
5585;"Martial Arts Gym";"NULL"
12273;"Dance Gym";"Southwark"
19030;"Martial Arts Gym";"Waltham Forest"
8660;"Other types";"Hounslow"
11407;"Fitness Centers";"Harrow"
13698;"Health Clubs";"Ealing"
18693;"Fitness Centers";"Hillingdon"
6323;"Martial Arts Gym";"Lambeth"
9821;"Gym with Swimming Pool";"Enfield"
23028;"Martial Arts Gym";"Redbridge"
62;"Martial Arts Gym";"Camden"
11910;"Martial Arts Gym";"Kensington and Chelsea"
13463;"Outdoors Installations Gym";"Greenwich"
11122;"Gym with Swimming Pool";"Waltham Forest"
4351;"Gym with Swimming Pool";"Southwark"
7197;"Gym with Swimming Pool";"Redbridge"
